sequence_id	high_confidence_partner_count	gained_partner_count	lost_partner_count	jaccard_distance	mean_absolute_score_change	maximum_absolute_score_change
ABCA4_40a7fdaec9467a1a	155	0	7	0.043209876543209846	0.001289088511839509	0.014959514141082764
ABCA4_40afcf339f471797	164	2	0	0.012195121951219523	0.0007421734626404941	0.008184537291526794
ABCA4_40b7350aa7ea2f7c	159	1	4	0.030674846625766916	0.0012269607977941632	0.016174495220184326
ABCA4_4113edf570f298c2	160	1	3	0.024539877300613466	0.000750961247831583	0.010281503200531006
ABCA4_4133dc84a6b55399	166	4	0	0.02409638554216864	0.0010237731039524078	0.012673616409301758
ABCA4_413d6cd8c01f6474	167	5	0	0.029940119760479056	0.0008315767627209425	0.008721113204956055
ABCA4_415a42e78d019c18	166	4	0	0.02409638554216864	0.0013276970712468028	0.01755031943321228
ABCA4_418c2821eb1432b9	161	1	2	0.018404907975460127	0.0012996192090213299	0.014997273683547974
ABCA4_4191aafa4d048762	165	3	0	0.018181818181818188	0.0007355637499131262	0.008651793003082275
ABCA4_41c205f1f2a60335	157	0	5	0.030864197530864224	0.0009213187149725854	0.011419892311096191
ABCA4_4214164945f14a0f	159	1	4	0.030674846625766916	0.0012157282326370478	0.017730504274368286
ABCA4_421e809a8274ea0a	159	1	4	0.030674846625766916	0.0013361364835873246	0.01614677906036377
ABCA4_4228d7c2ba264919	163	1	0	0.006134969325153339	0.000889633025508374	0.009480535984039307
ABCA4_4256eebc4eba5249	163	2	1	0.018292682926829285	0.0008584359311498702	0.010369956493377686
ABCA4_42743c036778184a	165	4	1	0.030120481927710885	0.0012252074666321278	0.017577528953552246
ABCA4_427dee503ea15960	164	2	0	0.012195121951219523	0.0009203696390613914	0.013518154621124268
ABCA4_4289b8c3443271d6	154	0	8	0.04938271604938271	0.0013099146308377385	0.01690453290939331
ABCA4_42bee50329a47be3	156	0	6	0.03703703703703709	0.0013679852709174156	0.014606595039367676
ABCA4_43025658c7653726	171	10	1	0.06395348837209303	0.0034117582254111767	0.049854159355163574
ABCA4_431ce296a54739dc	164	4	2	0.03614457831325302	0.0015763819683343172	0.01706451177597046
ABCA4_432054cecfef3c9c	168	6	0	0.0357142857142857	0.0010429717367514968	0.01319211721420288
ABCA4_43306d94a0d25528	158	0	4	0.024691358024691357	0.0009148465469479561	0.013238579034805298
ABCA4_43ccc587ef323063	166	4	0	0.02409638554216864	0.0013228560565039515	0.015959620475769043
ABCA4_43d791971b33caa7	168	6	0	0.0357142857142857	0.001526598702184856	0.019054770469665527
ABCA4_43ddf9ff13471895	161	1	2	0.018404907975460127	0.0009024005266837776	0.010511219501495361
ABCA4_43fe12df8b3d41f0	163	2	1	0.018292682926829285	0.0012654525926336646	0.01577240228652954
ABCA4_4400deb73c689eb3	166	4	0	0.02409638554216864	0.0010690282797440886	0.01520952582359314
ABCA4_44755c0d498c3e0b	161	2	3	0.030487804878048808	0.0008971376228146255	0.011164665222167969
ABCA4_44929260da39db25	167	5	0	0.029940119760479056	0.0012577635934576392	0.017080038785934448
ABCA4_44a933b2ebd27474	154	0	8	0.04938271604938271	0.001595239620655775	0.020258307456970215
ABCA4_44c16bc293ec8885	164	2	0	0.012195121951219523	0.0013259528204798698	0.013903439044952393
ABCA4_44ebb56ef4b1220f	165	6	3	0.0535714285714286	0.00343187153339386	0.04924291372299194
ABCA4_450cc6ef87979b78	161	1	2	0.018404907975460127	0.0010270070051774383	0.013549000024795532
ABCA4_457a4e879d0a766d	160	1	3	0.024539877300613466	0.001166568137705326	0.014103859663009644
ABCA4_458624ce0f7e1c83	161	2	3	0.030487804878048808	0.0012622715439647436	0.015966743230819702
ABCA4_461a83cc82311fca	163	3	2	0.030303030303030276	0.0012687783455476165	0.017489805817604065
ABCA4_4643725a4b6e340c	160	2	4	0.03658536585365857	0.0011998658301308751	0.018524765968322754
ABCA4_4684ab1677fcea64	165	3	0	0.018181818181818188	0.001035779365338385	0.011375725269317627
ABCA4_46ccbec62a3eaed2	168	6	0	0.0357142857142857	0.0008886355790309608	0.011081427335739136
ABCA4_46e20271f30de414	159	2	5	0.04268292682926833	0.0025662744883447886	0.03339499235153198
ABCA4_4733b0e0d55dfd07	154	0	8	0.04938271604938271	0.001321478746831417	0.017773419618606567
ABCA4_4782b9f39a403fac	163	1	0	0.006134969325153339	0.0005303032230585814	0.008305802941322327
ABCA4_47a9a9678f97098d	166	4	0	0.02409638554216864	0.001082603819668293	0.013353586196899414
ABCA4_47b0e3f661b9be2c	161	1	2	0.018404907975460127	0.0010628890013322234	0.013132601976394653
ABCA4_47d169b2f809973a	163	1	0	0.006134969325153339	0.0006656069890595973	0.007165849208831787
ABCA4_47e7a98b87008afc	161	2	3	0.030487804878048808	0.0013013355201110244	0.017899930477142334
ABCA4_4828f939f2b67e9b	164	3	1	0.024242424242424288	0.000889747345354408	0.014981552958488464
ABCA4_483f36ff03f4c886	161	1	2	0.018404907975460127	0.0013153088511899114	0.01627182960510254
ABCA4_48e3a9c5507ae3a8	170	8	0	0.04705882352941182	0.0027880952693521976	0.03573489189147949
ABCA4_48f015d3158a3e94	171	9	0	0.052631578947368474	0.0031448351219296455	0.04306924343109131
ABCA4_492edbe3b771ef56	166	4	0	0.02409638554216864	0.001192500931210816	0.016608476638793945
ABCA4_49476035f0c8144f	164	2	0	0.012195121951219523	0.0008817430934868753	0.012621045112609863
ABCA4_498b162b9fe222fd	160	1	3	0.024539877300613466	0.0010146675631403923	0.012481242418289185
ABCA4_499238893205cbfc	167	7	2	0.053254437869822535	0.002426984952762723	0.037396758794784546
ABCA4_49b0b3b74855327e	162	2	2	0.024390243902439046	0.00111195573117584	0.01344117522239685
ABCA4_49d1165025a42491	165	3	0	0.018181818181818188	0.0009094324195757508	0.011157989501953125
ABCA4_4a1388b60526954c	161	1	2	0.018404907975460127	0.0011390020372346044	0.014078795909881592
ABCA4_4a1d670c329747fc	162	1	1	0.012269938650306789	0.000865195004735142	0.009197473526000977
ABCA4_4a576397ddb61210	163	2	1	0.018292682926829285	0.0009313737973570824	0.011924177408218384
ABCA4_4a98497aa6fcdd81	160	0	2	0.012345679012345734	0.0008946830639615655	0.008460074663162231
ABCA4_4a9a8a01cca86830	165	3	0	0.018181818181818188	0.000789986050222069	0.009528815746307373
ABCA4_4a9faafb36fcce44	157	0	5	0.030864197530864224	0.0016906799282878637	0.02187025547027588
ABCA4_4af09584a0b48f70	166	4	0	0.02409638554216864	0.0009408730547875166	0.012158870697021484
ABCA4_4b125febdabce621	166	4	0	0.02409638554216864	0.0010900385677814484	0.014491796493530273
ABCA4_4b66ff4681e03834	160	0	2	0.012345679012345734	0.0010210014879703522	0.01068204641342163
ABCA4_4ba6098fdcfd7531	158	1	5	0.036809815950920255	0.001291317050345242	0.015143126249313354
ABCA4_4baed427bf965123	162	2	2	0.024390243902439046	0.0011437236098572612	0.01471775770187378
ABCA4_4bf66da2035c0b2c	167	5	0	0.029940119760479056	0.0010432400740683079	0.01215505599975586
ABCA4_4c19fdf8090d8768	165	4	1	0.030120481927710885	0.0013950350694358349	0.018542587757110596
ABCA4_4c31777f779622ae	168	6	0	0.0357142857142857	0.0010593343758955598	0.012105464935302734
ABCA4_4c42db4d7454453b	162	1	1	0.012269938650306789	0.0008038224186748266	0.008298903703689575
ABCA4_4cdb7bc3eeba935d	165	3	0	0.018181818181818188	0.0013947556726634502	0.017056703567504883
ABCA4_4cdf10d02aed111d	163	1	0	0.006134969325153339	0.0010026851668953896	0.01394718885421753
ABCA4_4cea3b5d4b8fb454	165	3	0	0.018181818181818188	0.000729731866158545	0.007734894752502441
ABCA4_4d1c0c4997ddc3b3	164	2	0	0.012195121951219523	0.0010878080502152443	0.011845499277114868
ABCA4_4d377cae653d765f	160	1	3	0.024539877300613466	0.0012489049695432186	0.01479405164718628
ABCA4_4d466f11f05ea395	162	2	2	0.024390243902439046	0.001411615638062358	0.01913505792617798
ABCA4_4d93654c4107dcbc	162	3	3	0.036363636363636376	0.0016101705841720104	0.022917956113815308
ABCA4_4dbddebe10967e83	163	2	1	0.018292682926829285	0.0006777835660614073	0.01242278516292572
ABCA4_4dbdfdf4b2db59b4	168	6	0	0.0357142857142857	0.0013813580153509974	0.017079472541809082
ABCA4_4dd9b4fcf892b7b1	163	1	0	0.006134969325153339	0.00045322245568968356	0.0060437023639678955
ABCA4_4de4afd7fc089ab5	155	1	8	0.05521472392638038	0.0013555614277720451	0.016222327947616577
ABCA4_4df44785ff3e30b1	167	5	0	0.029940119760479056	0.001673440565355122	0.019420713186264038
ABCA4_4e20723ed7cecc3b	163	2	1	0.018292682926829285	0.0012672935845330358	0.0181368887424469
ABCA4_4e25291ab8bac070	163	2	1	0.018292682926829285	0.0010322285816073418	0.016977176070213318
ABCA4_4e5a7596f700e4ed	167	7	2	0.053254437869822535	0.003175250254571438	0.046675145626068115
ABCA4_4ea4b7dd5832977f	158	1	5	0.036809815950920255	0.001728873117826879	0.02226918935775757
ABCA4_4eaf3597936e6908	158	0	4	0.024691358024691357	0.0007665416342206299	0.0098649263381958
ABCA4_4ec59d71bd707077	160	2	4	0.03658536585365857	0.001614588894881308	0.017566949129104614
ABCA4_4ed3eb1322fc1075	157	0	5	0.030864197530864224	0.0010534519096836448	0.011419892311096191
ABCA4_4ee1693038a5dd38	164	3	1	0.024242424242424288	0.001236703246831894	0.015474796295166016
ABCA4_4ef12b9209e1d491	166	4	0	0.02409638554216864	0.0014548053732141852	0.014188885688781738
ABCA4_4f09506d6d1da96d	166	4	0	0.02409638554216864	0.0015019268030300736	0.017479538917541504
ABCA4_4f19f6a934cebd95	166	4	0	0.02409638554216864	0.0011060044635087252	0.01392519474029541
ABCA4_4feb53990ec249b6	163	2	1	0.018292682926829285	0.0007907520630396903	0.010156869888305664
ABCA4_5084239dfe7724b1	162	1	1	0.012269938650306789	0.0011334134032949805	0.013105720281600952
ABCA4_50c39efb777c3a51	162	1	1	0.012269938650306789	0.000819087668787688	0.014444172382354736
ABCA4_50ce361210ad1e32	162	0	0	0.0	0.0011630215449258685	0.011243432760238647
ABCA4_50f02edff23cda4b	166	4	0	0.02409638554216864	0.0010906256502494216	0.0115928053855896
ABCA4_51000d7826c7a675	159	2	5	0.04268292682926833	0.0015800411347299814	0.02093803882598877
ABCA4_510a18e7dce43dcd	162	0	0	0.0	0.0006310485769063234	0.007331192493438721
ABCA4_513a92ba16b9a724	163	1	0	0.006134969325153339	0.0009161920752376318	0.011736512184143066
ABCA4_514467eb166c03a8	159	1	4	0.030674846625766916	0.0012227630941197276	0.0137442946434021
ABCA4_515310b4a675fea7	165	3	0	0.018181818181818188	0.0009176079765893519	0.011092156171798706
ABCA4_518b49baa4105cea	161	2	3	0.030487804878048808	0.0010250915074720979	0.012081891298294067
ABCA4_51ea230173a7fe01	162	2	2	0.024390243902439046	0.0009555079159326851	0.011825203895568848
ABCA4_521943996d8b692e	166	4	0	0.02409638554216864	0.0008394254255108535	0.01123926043510437
ABCA4_5221f888819bdcaf	165	4	1	0.030120481927710885	0.0019382118480280042	0.030350327491760254
ABCA4_5265f7cb8bcd085e	154	1	9	0.06134969325153372	0.0018426795722916722	0.021923422813415527
ABCA4_52931dde46762345	164	2	0	0.012195121951219523	0.0007439360488206148	0.011432766914367676
ABCA4_52c737bd644b37be	162	2	2	0.024390243902439046	0.0013901385245844722	0.021328061819076538
ABCA4_52d5e2f50b551f9b	164	2	0	0.012195121951219523	0.0006579681648872793	0.01097114384174347
ABCA4_52f3e74a680f1af3	160	0	2	0.012345679012345734	0.0010224711149930954	0.014616280794143677
ABCA4_53263bf343fa271f	160	2	4	0.03658536585365857	0.0012272614985704422	0.015767395496368408
ABCA4_5328e2c5cd5b22e1	170	8	0	0.04705882352941182	0.0019367989152669907	0.02626115083694458
ABCA4_532d6117b609eaf8	162	1	1	0.012269938650306789	0.0007620485266670585	0.010249674320220947
ABCA4_532ec320b0b975e0	160	0	2	0.012345679012345734	0.0010174952913075686	0.01544158160686493
ABCA4_534c42facef89d89	157	1	6	0.042944785276073594	0.001888047787360847	0.029345452785491943
ABCA4_534f8d20b1042a88	167	5	0	0.029940119760479056	0.0013485586969181895	0.02023780345916748
ABCA4_53998f7a977c9761	164	2	0	0.012195121951219523	0.0006535488064400852	0.010319709777832031
ABCA4_53abc839d2d1d5e8	165	4	1	0.030120481927710885	0.0013268853072077036	0.017636507749557495
ABCA4_53d853d4e58d723c	163	1	0	0.006134969325153339	0.0009038777207024395	0.011443674564361572
ABCA4_53f79cb9a8351c54	166	4	0	0.02409638554216864	0.001111639547161758	0.015909463167190552
ABCA4_5401e624afbaf927	160	2	4	0.03658536585365857	0.0015218801563605666	0.019017428159713745
ABCA4_542b30319a517ee0	161	1	2	0.018404907975460127	0.001140202977694571	0.014645248651504517
ABCA4_544cffc5fa424883	162	1	1	0.012269938650306789	0.0010105904657393694	0.010231256484985352
ABCA4_5451a790134c77d1	166	4	0	0.02409638554216864	0.0010168090229853988	0.011994242668151855
ABCA4_5452f4299d429999	165	3	0	0.018181818181818188	0.0008817230700515211	0.013016164302825928
ABCA4_545bfe3f60d9a9ef	161	1	2	0.018404907975460127	0.0008420465746894479	0.01132577657699585
ABCA4_54ff615540a48d7f	155	0	7	0.043209876543209846	0.004095804877579212	0.03796067833900452
ABCA4_552175701aca85f9	160	0	2	0.012345679012345734	0.0009171428391709924	0.01065400242805481
ABCA4_55767839cf284f2b	157	0	5	0.030864197530864224	0.0013661505654454231	0.016632020473480225
ABCA4_55ebbb87a2a163bb	164	2	0	0.012195121951219523	0.001023289980366826	0.014036893844604492
ABCA4_55f85dcf940f07cc	164	2	0	0.012195121951219523	0.0014115034136921167	0.015325397253036499
ABCA4_560bde23a8b01c6d	161	1	2	0.018404907975460127	0.001184921944513917	0.016666114330291748
ABCA4_5635d667afa9ceec	167	5	0	0.029940119760479056	0.0009894229006022215	0.012346863746643066
ABCA4_56a15997676aabb8	159	1	4	0.030674846625766916	0.0009300245437771082	0.011491507291793823
ABCA4_56b68ad38ea89fb1	164	2	0	0.012195121951219523	0.0007191852782852948	0.009358823299407959
ABCA4_56e59b01c594b94b	164	2	0	0.012195121951219523	0.0006678564241155982	0.008841395378112793
ABCA4_56f9e1f8e8d151bb	160	1	3	0.024539877300613466	0.0012012622319161892	0.013982802629470825
ABCA4_5714fd03457b6f13	164	2	0	0.012195121951219523	0.0012757549993693829	0.015378952026367188
ABCA4_574d1c6d4cab04c4	164	2	0	0.012195121951219523	0.0009162683272734284	0.012824475765228271
ABCA4_577438703485e738	167	5	0	0.029940119760479056	0.0014661530731245875	0.01894894242286682
ABCA4_579b510fb12d6b5c	161	1	2	0.018404907975460127	0.0008325387025251985	0.010715842247009277
ABCA4_57ca0505675c0703	162	1	1	0.012269938650306789	0.0007271451177075505	0.01181812584400177
ABCA4_57efc1770545c91f	168	6	0	0.0357142857142857	0.0016564708203077316	0.017722725868225098
ABCA4_580863f20c785b07	158	1	5	0.036809815950920255	0.002043637679889798	0.025192737579345703
ABCA4_5832aa18928e9a87	162	1	1	0.012269938650306789	0.0013154305052012205	0.01796633005142212
ABCA4_58392ba8d82c3500	154	0	8	0.04938271604938271	0.0017342575592920184	0.021930992603302002
ABCA4_584776b60ade69fc	165	3	0	0.018181818181818188	0.0008302484638988972	0.009765923023223877
ABCA4_585463735d73cb5d	158	1	5	0.036809815950920255	0.0013635149225592613	0.01800099015235901
ABCA4_585b41ed48d1b40a	163	4	3	0.04216867469879515	0.0016325433971360326	0.02234560251235962
ABCA4_5880e3ad21eee1e8	161	1	2	0.018404907975460127	0.0011702543124556541	0.013007879257202148
ABCA4_58b6d5033a3ea5e3	162	1	1	0.012269938650306789	0.0010655116057023406	0.012069255113601685
ABCA4_58ca8a93896ff8be	160	2	4	0.03658536585365857	0.0011573241790756583	0.019937127828598022
ABCA4_58d6de9bc86e6af9	163	2	1	0.018292682926829285	0.0009234715835191309	0.010604023933410645
ABCA4_59172567cc6fec28	152	1	11	0.07361963190184051	0.0023243920877575874	0.025222599506378174
ABCA4_59241a34b60ae173	163	2	1	0.018292682926829285	0.0016510648420080543	0.019616037607192993
ABCA4_5940742875e78281	166	4	0	0.02409638554216864	0.0010513594606891274	0.013574957847595215
ABCA4_59423d80946baf5f	162	2	2	0.024390243902439046	0.0011409284779801965	0.013176441192626953
ABCA4_5972940fc4a7b1af	161	0	1	0.006172839506172867	0.000914636766538024	0.012775301933288574
ABCA4_5996257738685555	163	1	0	0.006134969325153339	0.0007792933029122651	0.008931934833526611
ABCA4_59a0ad1c7906794d	163	1	0	0.006134969325153339	0.0009437357075512409	0.009679317474365234
ABCA4_59cc3cd25495f685	161	1	2	0.018404907975460127	0.0008891393081285059	0.010780274868011475
ABCA4_5a30aafe764becf2	163	1	0	0.006134969325153339	0.0012472342932596803	0.015359699726104736
ABCA4_5aa3852e140b35c8	166	4	0	0.02409638554216864	0.0010299721034243703	0.014184057712554932
ABCA4_5ac0dc2d4712e473	165	3	0	0.018181818181818188	0.0008697448065504432	0.010664582252502441
ABCA4_5adecaf5443acb70	165	3	0	0.018181818181818188	0.0010442329803481698	0.015102237462997437
ABCA4_5af047f21a118df3	158	1	5	0.036809815950920255	0.0016104858368635178	0.02444055676460266
ABCA4_5b250ecca6d6d5d3	154	0	8	0.04938271604938271	0.0014845211990177631	0.016506671905517578
ABCA4_5b3e65bf16987dcc	160	2	4	0.03658536585365857	0.0010727712651714683	0.013913094997406006
ABCA4_5b7793c54a28f015	156	1	7	0.049079754601227044	0.0016620539827272296	0.022217512130737305
ABCA4_5b81c052431e608c	160	1	3	0.024539877300613466	0.0007652530330233276	0.009593039751052856
ABCA4_5bcf8d2cbf640821	164	3	1	0.024242424242424288	0.0013310350477695465	0.0178816020488739
ABCA4_5c2e1344f0055c68	167	5	0	0.029940119760479056	0.001692606951110065	0.019081920385360718
ABCA4_5c8e59949349d60e	161	2	3	0.030487804878048808	0.0015338391531258821	0.017934828996658325
ABCA4_5cabc6e658bb9308	160	1	3	0.024539877300613466	0.0012431968934834003	0.01668757200241089
ABCA4_5cd4aedb7e2ce2bd	168	6	0	0.0357142857142857	0.0017105129081755877	0.020163238048553467
ABCA4_5cf8b354067ca71a	161	1	2	0.018404907975460127	0.0011058857198804617	0.013790249824523926
ABCA4_5d76837c2260f838	163	2	1	0.018292682926829285	0.001546710031107068	0.019780725240707397
ABCA4_5d7c637655eb4da7	166	4	0	0.02409638554216864	0.0009252959280274808	0.013223052024841309
ABCA4_5dcec1de47e369a1	161	2	3	0.030487804878048808	0.0009483632165938616	0.014105468988418579
ABCA4_5de457d198658cfe	161	0	1	0.006172839506172867	0.0009174945880658925	0.012177258729934692
ABCA4_5deeed8276d2656a	160	2	4	0.03658536585365857	0.0017330580158159137	0.02150365710258484
ABCA4_5e12d3357b809bb3	164	3	1	0.024242424242424288	0.00125121942255646	0.013933420181274414
ABCA4_5e1914ba148fd264	161	2	3	0.030487804878048808	0.001507325330749154	0.02601301670074463
ABCA4_5e1a3af3e6398cd7	166	4	0	0.02409638554216864	0.0009492132230661809	0.014175206422805786
ABCA4_5e1e862b3d110653	167	5	0	0.029940119760479056	0.0012931273085996509	0.016705751419067383
ABCA4_5e37cf0714820fa9	165	3	0	0.018181818181818188	0.0006644913810305297	0.008427053689956665
ABCA4_5e4247410499d322	157	0	5	0.030864197530864224	0.0011406344128772616	0.016029417514801025
ABCA4_5e655b42d4dbde5b	162	0	0	0.0	0.0016713599907234311	0.01694321632385254
ABCA4_5e7efed75c817f0a	165	3	0	0.018181818181818188	0.0012821246637031436	0.01611611247062683
ABCA4_5e92c56aec6b4a1b	163	2	1	0.018292682926829285	0.0008828984573483467	0.010885894298553467
ABCA4_5e9d56f0529abfd9	159	2	5	0.04268292682926833	0.003338661277666688	0.04353916645050049
ABCA4_5ea396e70862e812	163	1	0	0.006134969325153339	0.0010361660970374942	0.011590182781219482
ABCA4_5f2d3c37c22c6e93	161	0	1	0.006172839506172867	0.0006969758542254567	0.011235162615776062
ABCA4_5f54c8badaeb6581	159	1	4	0.030674846625766916	0.0017724817153066397	0.024336934089660645
ABCA4_5f7f637bde4a3a7b	163	1	0	0.006134969325153339	0.0009845399763435125	0.00909540057182312
ABCA4_5f9815febb2d4997	168	6	0	0.0357142857142857	0.0020448435097932816	0.026478707790374756
ABCA4_5fb6c153fc14cd7f	165	3	0	0.018181818181818188	0.001315753092058003	0.017066210508346558
ABCA4_5fbc666246966b64	162	2	2	0.024390243902439046	0.0024640776682645082	0.032894909381866455
ABCA4_600393a0fd8c280d	167	5	0	0.029940119760479056	0.001836329814977944	0.02331295609474182
ABCA4_600b084bd2591083	162	1	1	0.012269938650306789	0.0013181125978007913	0.016480088233947754
ABCA4_60109be534de11de	159	1	4	0.030674846625766916	0.0011133475927636027	0.01609855890274048
ABCA4_6029422b80727f90	160	1	3	0.024539877300613466	0.0010679214028641582	0.011514842510223389
ABCA4_604c61561ae1e895	167	5	0	0.029940119760479056	0.001118333195336163	0.014531433582305908
ABCA4_6080159fbd3d967b	161	1	2	0.018404907975460127	0.0007139314548112452	0.008057162165641785
ABCA4_608ced67a533bb0a	164	3	1	0.024242424242424288	0.0012830315390601754	0.016285181045532227
ABCA4_60c27c06c7630a3a	156	0	6	0.03703703703703709	0.0011431971797719598	0.014792561531066895
ABCA4_60fa4cf98c1bb9c7	169	7	0	0.041420118343195256	0.0019569306168705225	0.026675164699554443
ABCA4_6188512635062f20	159	0	3	0.01851851851851849	0.0008846923592500389	0.011502832174301147
ABCA4_618bdb60e1850fc2	159	0	3	0.01851851851851849	0.001249821623787284	0.015220999717712402
ABCA4_61a4d605ec879bc0	166	4	0	0.02409638554216864	0.001404666225425899	0.01749938726425171
ABCA4_61d59372b6bd0077	162	2	2	0.024390243902439046	0.000752564228605479	0.011334195733070374
ABCA4_6211bf71f48d2375	162	1	1	0.012269938650306789	0.0009573179995641112	0.01351851224899292
ABCA4_622665725c5a0edc	161	2	3	0.030487804878048808	0.001092156977392733	0.012664794921875
ABCA4_622dae3696b03247	161	0	1	0.006172839506172867	0.001178658683784306	0.015648633241653442
ABCA4_6230a1892eda413f	163	3	2	0.030303030303030276	0.0010860159527510405	0.014805138111114502
ABCA4_62499715e69e692a	161	2	3	0.030487804878048808	0.001747662085108459	0.019720852375030518
ABCA4_62b979732d03d001	164	2	0	0.012195121951219523	0.0009889701614156365	0.01156538724899292
ABCA4_62de4b9fd45241e8	161	2	3	0.030487804878048808	0.0006846448522992432	0.008729174733161926
ABCA4_62f4d042a37271b5	159	0	3	0.01851851851851849	0.0008020532550290227	0.008043885231018066
ABCA4_632d0ceb75028317	159	0	3	0.01851851851851849	0.0005810791044496	0.008911967277526855
ABCA4_637d68baf5fc431c	167	7	2	0.053254437869822535	0.0028819774743169546	0.04220488667488098
ABCA4_637ed495d454d04d	162	1	1	0.012269938650306789	0.001092355465516448	0.011784523725509644
ABCA4_6398f2b8fc2fb5be	159	2	5	0.04268292682926833	0.001090177334845066	0.016572296619415283
ABCA4_63c24c186a4f3cc7	163	2	1	0.018292682926829285	0.0013293484225869179	0.017240941524505615
ABCA4_6426af8e804cb3c8	166	4	0	0.02409638554216864	0.0011409495491534472	0.012322545051574707
ABCA4_6447182fc34b4819	163	1	0	0.006134969325153339	0.0007198840030469	0.007882893085479736
ABCA4_645e4ba6d12fd65b	160	0	2	0.012345679012345734	0.0008330954005941749	0.008883118629455566
ABCA4_64a996dff155dd06	174	12	0	0.06896551724137934	0.0023719214368611574	0.02843111753463745
ABCA4_65617cd392125599	160	2	4	0.03658536585365857	0.0018420720007270575	0.021946251392364502
ABCA4_657302ca2ac49566	160	0	2	0.012345679012345734	0.0013437994057312608	0.01605159044265747
ABCA4_65785c8f3023f444	164	2	0	0.012195121951219523	0.0007018335745669901	0.009534448385238647
ABCA4_659ffae7a917bf32	159	1	4	0.030674846625766916	0.0014057394582778215	0.019544124603271484
ABCA4_65d2278ae2bd1ef7	162	1	1	0.012269938650306789	0.0008857404463924468	0.012524545192718506
ABCA4_65d31cc22471c3e1	165	5	2	0.041916167664670656	0.0021090609952807426	0.025722861289978027
ABCA4_65fd0ae727d874e9	164	2	0	0.012195121951219523	0.0009581614867784083	0.011558711528778076
ABCA4_660010febbb5575a	156	0	6	0.03703703703703709	0.0018508490175008774	0.0216122567653656
ABCA4_660dd164b9bee0aa	147	0	15	0.09259259259259256	0.002294368576258421	0.029384881258010864
ABCA4_661a99b4b7d697c3	163	2	1	0.018292682926829285	0.001373923267237842	0.018066346645355225
ABCA4_666510fd5279df0d	160	2	4	0.03658536585365857	0.0018526982748880982	0.02113628387451172
ABCA4_6674b8bf57e2c90d	162	1	1	0.012269938650306789	0.0011731376871466637	0.0130692720413208
ABCA4_667951eb0386641e	167	5	0	0.029940119760479056	0.0012318192748352885	0.01572549343109131
ABCA4_6685e8d7e5ffe3f9	161	2	3	0.030487804878048808	0.0008928235620260239	0.013019293546676636
ABCA4_669ecfb983c5864c	164	2	0	0.012195121951219523	0.000750682142097503	0.010530054569244385
ABCA4_66b42e28abf909b3	162	1	1	0.012269938650306789	0.0011131273349747062	0.014593005180358887
ABCA4_66d984ac3d2a9a1e	162	2	2	0.024390243902439046	0.0016045838128775358	0.01940333843231201
ABCA4_675fec7a4daf4720	158	0	4	0.024691358024691357	0.0010404862696304917	0.014942377805709839
ABCA4_67650b18da8a6280	160	0	2	0.012345679012345734	0.001104224007576704	0.011650383472442627
ABCA4_679d2490ac6f8974	163	1	0	0.006134969325153339	0.001430985052138567	0.020483970642089844
ABCA4_67a53a07ca95fd13	158	1	5	0.036809815950920255	0.0010723432060331106	0.01535215973854065
ABCA4_68043a74fe94a9b8	161	1	2	0.018404907975460127	0.001074973028153181	0.013626694679260254
ABCA4_680c364aa07d48f8	164	2	0	0.012195121951219523	0.0008527976460754871	0.009870290756225586
ABCA4_68443758c3e2f728	163	2	1	0.018292682926829285	0.0013913974398747087	0.01801210641860962
ABCA4_685ada7252531b7a	161	2	3	0.030487804878048808	0.0008810028666630387	0.011375069618225098
ABCA4_68703b26a439b624	163	1	0	0.006134969325153339	0.0007760220323689282	0.008305966854095459
ABCA4_68b32bb12038c0ac	161	1	2	0.018404907975460127	0.0008309039985761046	0.012481242418289185
ABCA4_6917004319b4a194	162	0	0	0.0	0.0008846399141475558	0.01041671633720398
ABCA4_6933f6cfe7ab55a5	167	5	0	0.029940119760479056	0.0015047815395519137	0.018181443214416504
ABCA4_694fe05a9c29940e	163	1	0	0.006134969325153339	0.0007537504425272346	0.012224525213241577
ABCA4_6970932b7ac36bfc	157	1	6	0.042944785276073594	0.0015084735350683331	0.01856052875518799
ABCA4_69cdaa73d494c233	165	3	0	0.018181818181818188	0.0010992424795404077	0.015063643455505371
ABCA4_69d7d76648504130	168	6	0	0.0357142857142857	0.0014947388553991914	0.01762068271636963
ABCA4_6a300b8c16cd3c2c	158	0	4	0.024691358024691357	0.0012333920458331704	0.016035795211791992
ABCA4_6a48a010751a498d	165	3	0	0.018181818181818188	0.0006618995685130358	0.007551848888397217
ABCA4_6a565b27c759cb8c	160	0	2	0.012345679012345734	0.0016383436741307378	0.018657922744750977
ABCA4_6a8ff5896b07e67f	163	2	1	0.018292682926829285	0.0017880178056657314	0.024621129035949707
ABCA4_6aa400ee79da6295	163	1	0	0.006134969325153339	0.0007298804703168571	0.009524643421173096
ABCA4_6ab1e9a8b5df5d9a	167	5	0	0.029940119760479056	0.0012462114682421088	0.015543758869171143
ABCA4_6ab8dd2c74fecfd8	166	4	0	0.02409638554216864	0.0010675418889150023	0.015893056988716125
ABCA4_6ada840c1e5c033f	158	1	5	0.036809815950920255	0.0012263861717656255	0.014283031225204468
ABCA4_6b415715867f033b	167	5	0	0.029940119760479056	0.0014379144413396716	0.018451452255249023
